delay
4
6
0
0
2
6
3
0
1
0
0
0
0
8
0
0
0
24
19
0
4
1
0
9
0
0
1
3
0
0
0
2
8
6
0
3
0
0
0
7
1
0
0
0
6
6
2
9
0
0
12
0
0
0
0
0
0
0
6
5
0
23
0
0
30
8
0
6
0
0
0
0
3
1
17
31
0
0
0
5
4
0
4
4
0
0
0
0
6
0
39
0
0
0
3
0
3
0
4
1
0
0
0
0
0
1
0
0
6
5
0
0
0
0
0
1
0
0
0
0
0
0
0
0
83
5
10
5
0
0
0
0
0
6
0
6
0
0
0
0
5
3
4
2
0
0
2
7
0
0
1
0
4
1
1
4
0
5
0
0
0
0
0
0
2
8
1
6
0
0
0
0
2
0
0
0
0
7
0
3
1
0
0
5
2
9
0
5
10
7
6
3
0
11
0
2
12
8
7
0
17
0
7
1
0
0
0
0
9
0
0
0
6
0
2
0
4
0
0
0
9
15
0
0
1
6
4
0
0
3
0
0
14
0
0
18
0
6
0
0
0
0
1
0
0
0
1
0
0
6
0
7
0
0
0
0
0
2
0
3
0
0
0
0
0
0
2
0
0
4
9
2
0
0
6
0
1
1
0
0
0
0
12
0
2
0
1
0
0
0
0
13
14
0
0
6
0
0
0
1
0
13
1
0
4
1
0
0
0
12
0
2
1
0
0
0
0
3
11
0
0
29
0
5
4
9
0
0
0
0
0
0
0
0
8
3
0
0
0
3
0
1
1
0
0
11
5
3
0
0
0
0
0
0
0
1
1
6
0
0
0
0
1
0
0
0
0
0
11
11
0
0
1
0
3
4
0
17
11
0
2
0
0
0
0
0
0
0
4
1
4
0
0
0
4
0
0
0
1
0
0
6
2
0
2
0
5
24
3
28
0
0
6
0
11
7
3
0
4
18
13
22
12
3
8
12
0
0
0
3
1
35
0
19
12
8
0
0
0
4
0
0
15
0
15
0
3
0
0
4
0
0
0
0
4
0
4
0
0
0
1
6
1
0
0
11
4
0
0
0
0
0
9
0
2
0
0
0
3
0
3
0
0
0
28
1
0
0
1
5
0
8
5
0
3
0
8
2
0
2
0
0
2
9
0
0
38
0
0
6
2
0
0
2
0
0
0
0
1
0
0
2
0
0
2
0
0
0
0
0
0
0
0
6
3
8
5
15
0
0
2
0
2
8
1
5
2
21
0
0
1
4
0
22
0
0
0
0
7
0
0
0
1
12
0
0
0
0
0
0
0
7
0
1
25
28
19
0
0
0
0
0
0
0
35
71
0
0
0
0
1
0
9
3
0
7
0
5
0
0
0
0
0
3
12
12
0
0
3
0
0
0
6
3
0
0
0
