index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
1240493,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-09,12:12:00,2019-12-09,12:11:00,Mon
1240833,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Raritan Valley,NJ Transit,2019-12-09,20:02:00,2019-12-09,20:21:00,Mon
1240988,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-09,13:12:00,2019-12-09,13:11:00,Mon
1245166,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-09,10:09:00,2019-12-09,10:08:00,Mon
1246330,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0000000000000002,estimated,Raritan Valley,NJ Transit,2019-12-10,10:09:00,2019-12-10,10:10:00,Tue
1248759,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-10,12:12:00,2019-12-10,12:11:00,Tue
1249113,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0000000000000004,estimated,Raritan Valley,NJ Transit,2019-12-10,20:02:00,2019-12-10,20:04:00,Tue
1249542,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-10,13:12:00,2019-12-10,13:11:00,Tue
1250368,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-10,11:10:00,2019-12-10,11:09:00,Tue
1251263,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-10,14:13:00,2019-12-10,14:12:00,Tue
1253313,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-10,22:10:00,2019-12-10,22:09:00,Tue
1254042,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,23.0,estimated,Raritan Valley,NJ Transit,2019-12-10,21:13:00,2019-12-10,21:36:00,Tue
1255755,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,8.000000000000002,estimated,Raritan Valley,NJ Transit,2019-12-11,10:09:00,2019-12-11,10:17:00,Wed
1257347,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,13:12:00,2019-12-11,13:11:00,Wed
1257716,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,20:02:00,2019-12-11,20:01:00,Wed
1258098,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,12:12:00,2019-12-11,12:11:00,Wed
1260403,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,32.00000000000001,estimated,Raritan Valley,NJ Transit,2019-12-11,14:13:00,2019-12-11,14:45:00,Wed
1261353,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,11:10:00,2019-12-11,11:09:00,Wed
1261990,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,21:13:00,2019-12-11,21:12:00,Wed
1262806,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-11,22:10:00,2019-12-11,22:09:00,Wed
1265546,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,22:10:00,2019-12-12,22:09:00,Thu
1266032,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,21:13:00,2019-12-12,21:12:00,Thu
1266573,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,11:10:00,2019-12-12,11:09:00,Thu
1266936,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,14:13:00,2019-12-12,14:13:00,Thu
1269883,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,20:02:00,2019-12-12,20:01:00,Thu
1270252,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,12:12:00,2019-12-12,12:11:00,Thu
1270794,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,13:12:00,2019-12-12,13:11:00,Thu
1271703,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-12,10:09:00,2019-12-12,10:08:00,Thu
1273507,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,21:13:00,2019-12-13,21:12:00,Fri
1273957,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,22:10:00,2019-12-13,22:09:00,Fri
1277153,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,14:13:00,2019-12-13,14:12:00,Fri
1277515,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,11:10:00,2019-12-13,11:09:00,Fri
1278010,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,13:12:00,2019-12-13,13:11:00,Fri
1278621,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,12:12:00,2019-12-13,12:11:00,Fri
1279030,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,20:02:00,2019-12-13,20:01:00,Fri
1282142,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-13,10:09:00,2019-12-13,10:08:00,Fri
1294008,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,13:12:00,2019-12-16,13:11:00,Mon
1294592,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,12:12:00,2019-12-16,12:11:00,Mon
1294987,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0000000000000004,estimated,Raritan Valley,NJ Transit,2019-12-16,20:02:00,2019-12-16,20:04:00,Mon
1295674,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0000000000000004,estimated,Raritan Valley,NJ Transit,2019-12-16,10:09:00,2019-12-16,10:11:00,Mon
1298813,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,21:13:00,2019-12-16,21:12:00,Mon
1299285,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,22:10:00,2019-12-16,22:09:00,Mon
1300495,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,14:13:00,2019-12-16,14:12:00,Mon
1300867,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-16,11:10:00,2019-12-16,11:09:00,Mon
1302427,5150,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Raritan Valley,NJ Transit,2019-12-17,20:02:00,2019-12-17,20:08:00,Tue
1302824,5132,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,12:12:00,2019-12-17,12:11:00,Tue
1303355,5134,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,13:12:00,2019-12-17,13:11:00,Tue
1306354,5126,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,14.0,estimated,Raritan Valley,NJ Transit,2019-12-17,10:09:00,2019-12-17,10:23:00,Tue
1307255,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,22:10:00,2019-12-17,22:09:00,Tue
1307702,5152,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,21:13:00,2019-12-17,21:12:00,Tue
1310128,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,11:10:00,2019-12-17,11:09:00,Tue
1310483,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-17,14:13:00,2019-12-17,14:12:00,Tue
1311311,5170,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,11:10:00,2019-12-18,11:09:00,Wed
1311739,5176,21.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,14:13:00,2019-12-18,14:12:00,Wed
1314999,5154,15.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Raritan Valley,NJ Transit,2019-12-18,22:10:00,2019-12-18,22:09:00,Wed
