index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
673,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,23:39:00,2019-01-01,23:39:00,Tue
1418,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,21:39:00,2019-01-01,21:39:00,Tue
1606,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-01,13:39:00,2019-01-01,13:49:00,Tue
1784,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-01,14:39:00,2019-01-01,14:39:00,Tue
2130,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,17:31:00,2019-01-02,17:30:00,Wed
2196,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-02,17:03:00,2019-01-02,17:04:00,Wed
2474,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,19:54:00,2019-01-02,19:59:00,Wed
2498,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,16:11:00,2019-01-02,16:10:00,Wed
2615,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,17.0,estimated,Morristown Line,NJ Transit,2019-01-02,19:14:00,2019-01-02,19:31:00,Wed
2773,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-02,11:26:00,2019-01-02,11:29:00,Wed
3539,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,08:01:00,2019-01-02,08:01:00,Wed
5292,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,14:27:00,2019-01-02,14:27:00,Wed
5335,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,21:23:00,2019-01-02,21:22:00,Wed
5587,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,21:56:00,2019-01-02,21:55:00,Wed
5974,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,18:42:00,2019-01-02,18:47:00,Wed
6307,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-02,12:21:00,2019-01-02,12:24:00,Wed
6574,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-02,16:52:00,2019-01-02,16:54:00,Wed
6649,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,18:15:00,2019-01-02,18:20:00,Wed
7036,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,09:12:00,2019-01-02,09:12:00,Wed
7612,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,10:40:00,2019-01-02,10:39:00,Wed
7754,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,11:19:00,2019-01-02,11:18:00,Wed
8866,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-02,13:27:00,2019-01-02,13:32:00,Wed
8883,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-02,23:02:00,2019-01-02,23:08:00,Wed
9258,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,20:27:00,2019-01-02,20:26:00,Wed
9297,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-02,15:24:00,2019-01-02,15:24:00,Wed
10013,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:01:00,2019-01-03,08:03:00,Thu
10604,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:42:00,2019-01-03,09:42:00,Thu
10820,6604,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,06:29:00,2019-01-03,06:28:00,Thu
10905,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-03,11:26:00,2019-01-03,11:31:00,Thu
11172,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,19:14:00,2019-01-03,19:13:00,Thu
11213,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,16:11:00,2019-01-03,16:10:00,Thu
11299,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,19:54:00,2019-01-03,19:53:00,Thu
11587,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,05:44:00,2019-01-03,05:43:00,Thu
11636,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,17:03:00,2019-01-03,17:05:00,Thu
11706,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,17:31:00,2019-01-03,17:35:00,Thu
11870,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,21:56:00,2019-01-03,21:55:00,Thu
11951,6620,10.0,South Orange,140.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:55:00,2019-01-03,08:59:00,Thu
12173,6616,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:26:00,2019-01-03,08:30:00,Thu
12270,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-03,21:23:00,2019-01-03,21:25:00,Thu
12312,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,8.0,estimated,Morristown Line,NJ Transit,2019-01-03,14:27:00,2019-01-03,14:35:00,Thu
12422,6628,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,10:25:00,2019-01-03,10:24:00,Thu
12496,6610,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,07:18:00,2019-01-03,07:16:00,Thu
13974,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,10:40:00,2019-01-03,10:39:00,Thu
14530,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:38:00,2019-01-03,08:47:00,Thu
14622,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:12:00,2019-01-03,09:13:00,Thu
15198,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-03,18:15:00,2019-01-03,18:21:00,Thu
15307,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,16:52:00,2019-01-03,16:51:00,Thu
15657,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-03,12:21:00,2019-01-03,12:24:00,Thu
16044,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-03,18:42:00,2019-01-03,18:52:00,Thu
16333,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,06:56:00,2019-01-03,06:57:00,Thu
16398,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,09:31:00,2019-01-03,09:30:00,Thu
16571,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,07:32:00,2019-01-03,07:32:00,Thu
16765,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,15:24:00,2019-01-03,15:23:00,Thu
16814,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,20:27:00,2019-01-03,20:26:00,Thu
17023,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,08:05:00,2019-01-03,08:06:00,Thu
17280,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-03,23:02:00,2019-01-03,23:08:00,Thu
17343,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-03,13:27:00,2019-01-03,13:28:00,Thu
18540,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-03,11:19:00,2019-01-03,11:18:00,Thu
19873,6616,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:26:00,2019-01-04,08:30:00,Fri
20061,6620,10.0,South Orange,140.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:55:00,2019-01-04,08:56:00,Fri
20184,6674,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,21:56:00,2019-01-04,21:56:00,Fri
20513,6610,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,07:18:00,2019-01-04,07:17:00,Fri
20611,6628,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,10:25:00,2019-01-04,10:24:00,Fri
20719,6644,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,14:27:00,2019-01-04,14:26:00,Fri
20762,6672,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,21:23:00,2019-01-04,21:22:00,Fri
20856,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,19:54:00,2019-01-04,19:58:00,Fri
20927,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,16:11:00,2019-01-04,16:10:00,Fri
20984,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,19:14:00,2019-01-04,19:14:00,Fri
21229,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-04,11:26:00,2019-01-04,11:31:00,Fri
21345,6604,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,06:29:00,2019-01-04,06:28:00,Fri
21533,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,17:31:00,2019-01-04,17:30:00,Fri
21582,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-04,17:03:00,2019-01-04,17:06:00,Fri
21656,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,05:44:00,2019-01-04,05:43:00,Fri
22055,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:01:00,2019-01-04,08:00:00,Fri
22622,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:42:00,2019-01-04,09:46:00,Fri
23843,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-04,11:19:00,2019-01-04,11:24:00,Fri
24396,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,20:27:00,2019-01-04,20:28:00,Fri
24432,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,15:24:00,2019-01-04,15:24:00,Fri
24648,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,07:32:00,2019-01-04,07:33:00,Fri
24826,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:31:00,2019-01-04,09:33:00,Fri
24948,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,13:27:00,2019-01-04,13:26:00,Fri
25000,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,23:02:00,2019-01-04,23:08:00,Fri
25267,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:05:00,2019-01-04,08:03:00,Fri
25667,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-04,12:21:00,2019-01-04,12:22:00,Fri
25950,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,16:52:00,2019-01-04,16:51:00,Fri
26083,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Morristown Line,NJ Transit,2019-01-04,18:15:00,2019-01-04,18:25:00,Fri
26244,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,06:56:00,2019-01-04,07:02:00,Fri
26507,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-04,18:42:00,2019-01-04,18:48:00,Fri
27378,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,10:40:00,2019-01-04,10:39:00,Fri
27938,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-04,09:12:00,2019-01-04,09:11:00,Fri
28091,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-04,08:38:00,2019-01-04,08:42:00,Fri
28405,6936,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,20:40:00,2019-01-05,20:39:00,Sat
28529,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,21:39:00,2019-01-05,21:38:00,Sat
29024,6908,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,06:45:00,2019-01-05,06:44:00,Sat
29115,6930,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Morristown Line,NJ Transit,2019-01-05,17:41:00,2019-01-05,17:42:00,Sat
29686,6912,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,08:39:00,2019-01-05,08:38:00,Sat
29821,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-05,14:39:00,2019-01-05,14:41:00,Sat
30000,6940,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,22:39:00,2019-01-05,22:38:00,Sat
30178,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,29.0,estimated,Morristown Line,NJ Transit,2019-01-05,13:39:00,2019-01-05,14:08:00,Sat
30234,6914,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,09:39:00,2019-01-05,09:38:00,Sat
31177,6932,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,18:39:00,2019-01-05,18:38:00,Sat
31619,6934,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,19:39:00,2019-01-05,19:38:00,Sat
31654,6916,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,10:39:00,2019-01-05,10:38:00,Sat
31777,6918,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-05,11:39:00,2019-01-05,11:42:00,Sat
31834,6920,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,12:40:00,2019-01-05,12:39:00,Sat
32091,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,23:39:00,2019-01-05,23:38:00,Sat
32180,6926,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Morristown Line,NJ Transit,2019-01-05,15:39:00,2019-01-05,15:42:00,Sat
32255,6910,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,07:39:00,2019-01-05,07:38:00,Sat
32321,6928,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-05,16:39:00,2019-01-05,16:38:00,Sat
32480,6944,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,00:39:00,2019-01-06,00:38:00,Sun
32984,6926,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,15:39:00,2019-01-06,15:39:00,Sun
33070,6910,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,07:39:00,2019-01-06,07:38:00,Sun
33172,6928,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,16:39:00,2019-01-06,16:38:00,Sun
33451,6916,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,10:39:00,2019-01-06,10:38:00,Sun
33608,6918,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,11:39:00,2019-01-06,11:38:00,Sun
33628,6920,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,12:40:00,2019-01-06,12:39:00,Sun
33899,6942,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,23:39:00,2019-01-06,23:38:00,Sun
34266,6934,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,19:39:00,2019-01-06,19:38:00,Sun
34611,6932,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,18:39:00,2019-01-06,18:38:00,Sun
35286,6940,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-06,22:39:00,2019-01-06,22:44:00,Sun
35462,6922,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,13:39:00,2019-01-06,13:43:00,Sun
35550,6914,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,09:39:00,2019-01-06,09:38:00,Sun
35954,6912,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-06,08:39:00,2019-01-06,08:41:00,Sun
36086,6924,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,14:39:00,2019-01-06,14:43:00,Sun
36241,6908,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,06:45:00,2019-01-06,06:44:00,Sun
36362,6930,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-06,17:41:00,2019-01-06,17:40:00,Sun
36675,6936,19.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-06,20:40:00,2019-01-06,20:44:00,Sun
36758,6938,20.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,7.0,estimated,Morristown Line,NJ Transit,2019-01-06,21:39:00,2019-01-06,21:46:00,Sun
37728,6320,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,29.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:12:00,2019-01-07,09:41:00,Mon
37857,6318,4.0,Brick Church,23.0,New York Penn Station,105.0,23.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:38:00,2019-01-07,09:01:00,Mon
38444,6328,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-07,10:40:00,2019-01-07,10:49:00,Mon
38602,6606,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-07,06:56:00,2019-01-07,07:00:00,Mon
38910,6664,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,13.0,estimated,Morristown Line,NJ Transit,2019-01-07,18:42:00,2019-01-07,18:55:00,Mon
39289,6636,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,12:21:00,2019-01-07,12:20:00,Mon
39630,6654,17.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,16:52:00,2019-01-07,16:51:00,Mon
39743,6662,16.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Morristown Line,NJ Transit,2019-01-07,18:15:00,2019-01-07,18:17:00,Mon
39941,6640,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-07,13:27:00,2019-01-07,13:32:00,Mon
39972,6676,17.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-07,23:02:00,2019-01-07,23:08:00,Mon
40261,6614,10.0,Newark Broad Street,106.0,New York Penn Station,105.0,26.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:05:00,2019-01-07,08:31:00,Mon
40476,6670,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,20:27:00,2019-01-07,20:26:00,Mon
40526,6648,16.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,15:24:00,2019-01-07,15:23:00,Mon
40696,6612,12.0,Maplewood,81.0,New York Penn Station,105.0,12.0,estimated,Morristown Line,NJ Transit,2019-01-07,07:32:00,2019-01-07,07:44:00,Mon
40877,6624,14.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:31:00,2019-01-07,09:35:00,Mon
40972,6332,10.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Morristown Line,NJ Transit,2019-01-07,11:19:00,2019-01-07,11:38:00,Mon
42284,6324,7.0,Newark Broad Street,106.0,New York Penn Station,105.0,39.0,estimated,Morristown Line,NJ Transit,2019-01-07,09:42:00,2019-01-07,10:21:00,Mon
42923,6314,5.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,9.0,estimated,Morristown Line,NJ Transit,2019-01-07,08:01:00,2019-01-07,08:10:00,Mon
43487,6658,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Morristown Line,NJ Transit,2019-01-07,17:31:00,2019-01-07,17:37:00,Mon
43545,6656,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Morristown Line,NJ Transit,2019-01-07,17:03:00,2019-01-07,17:22:00,Mon
43632,6602,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Morristown Line,NJ Transit,2019-01-07,05:44:00,2019-01-07,05:49:00,Mon
43883,6668,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,19:54:00,2019-01-07,19:53:00,Mon
43921,6650,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,16:11:00,2019-01-07,16:10:00,Mon
44037,6666,15.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Morristown Line,NJ Transit,2019-01-07,19:14:00,2019-01-07,19:14:00,Mon
44301,6632,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,15.0,estimated,Morristown Line,NJ Transit,2019-01-07,11:26:00,2019-01-07,11:41:00,Mon
44358,6604,18.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,7.0,estimated,Morristown Line,NJ Transit,2019-01-07,06:29:00,2019-01-07,06:36:00,Mon
