index,train_id,stop_sequence,from,from_id,to,to_id,delay_minutes,status,line,type,scheduled_date,scheduled_time,actual_date,actual_time,week_day
2077,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,06:46:00,2019-01-02,06:50:00,Wed
2573,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,13:42:00,2019-01-02,13:48:00,Wed
2870,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,19:03:00,2019-01-02,18:59:00,Wed
5067,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,15:48:00,2019-01-02,15:47:00,Wed
5179,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,22:05:00,2019-01-02,22:07:00,Wed
5197,6280,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,00:04:00,2019-01-03,00:10:00,Thu
5655,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,11:52:00,2019-01-02,11:55:00,Wed
6033,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,14:49:00,2019-01-02,14:48:00,Wed
6322,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,17:57:00,2019-01-02,17:58:00,Wed
6384,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,20:16:00,2019-01-02,20:15:00,Wed
6557,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,12:44:00,2019-01-02,12:43:00,Wed
9133,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,21:00:00,2019-01-02,20:59:00,Wed
9238,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,17:10:00,2019-01-02,17:09:00,Wed
9411,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,8.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,10:56:00,2019-01-02,11:04:00,Wed
9525,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-02,23:16:00,2019-01-02,23:15:00,Wed
10784,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,19:03:00,2019-01-03,18:59:00,Thu
11157,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,06:04:00,2019-01-03,06:03:00,Thu
11270,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,24.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,13:42:00,2019-01-03,14:06:00,Thu
11767,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,19.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,06:46:00,2019-01-03,07:05:00,Thu
11780,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,11:52:00,2019-01-03,11:51:00,Thu
11881,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,08:20:00,2019-01-03,08:24:00,Thu
12254,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,09:50:00,2019-01-03,09:51:00,Thu
12555,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,22:05:00,2019-01-03,22:04:00,Thu
12608,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,9.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,15:48:00,2019-01-03,15:57:00,Thu
15232,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,07:40:00,2019-01-03,07:40:00,Thu
15290,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,12:44:00,2019-01-03,12:43:00,Thu
15578,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,20:16:00,2019-01-03,20:17:00,Thu
15681,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,17:57:00,2019-01-03,18:00:00,Thu
15946,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,14:49:00,2019-01-03,14:48:00,Thu
16024,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,05:32:00,2019-01-03,05:31:00,Thu
16427,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,23:16:00,2019-01-03,23:15:00,Thu
16621,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,10:56:00,2019-01-03,10:58:00,Thu
16788,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,8.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,08:59:00,2019-01-03,09:07:00,Thu
16839,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,17:10:00,2019-01-03,17:16:00,Thu
17013,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-03,21:00:00,2019-01-03,20:59:00,Thu
20154,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,08:20:00,2019-01-04,08:23:00,Fri
20273,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,11:52:00,2019-01-04,11:51:00,Fri
20443,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,15:48:00,2019-01-04,15:47:00,Fri
20493,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,22:05:00,2019-01-04,22:04:00,Fri
20551,6280,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,7.0,estimated,Montclair-Boonton,NJ Transit,2019-01-05,00:04:00,2019-01-05,00:11:00,Sat
20775,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,09:50:00,2019-01-04,09:51:00,Fri
20888,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,13:42:00,2019-01-04,13:41:00,Fri
21018,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,06:04:00,2019-01-04,06:03:00,Fri
21373,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,19:03:00,2019-01-04,18:59:00,Fri
21479,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,06:46:00,2019-01-04,06:52:00,Fri
24408,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,08:59:00,2019-01-04,09:05:00,Fri
24605,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,10:56:00,2019-01-04,10:58:00,Fri
24780,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,9.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,23:16:00,2019-01-04,23:25:00,Fri
25292,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,21:00:00,2019-01-04,20:59:00,Fri
25449,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,17:10:00,2019-01-04,17:09:00,Fri
25607,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,12.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,17:57:00,2019-01-04,18:09:00,Fri
25709,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,20:16:00,2019-01-04,20:16:00,Fri
26003,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,12:44:00,2019-01-04,12:43:00,Fri
26045,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,07:40:00,2019-01-04,07:40:00,Fri
26528,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,05:32:00,2019-01-04,05:31:00,Fri
26597,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-04,14:49:00,2019-01-04,14:48:00,Fri
38890,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,05:32:00,2019-01-07,05:31:00,Mon
39000,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,14:49:00,2019-01-07,14:48:00,Mon
39300,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,17:57:00,2019-01-07,18:03:00,Mon
39377,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,20:16:00,2019-01-07,20:21:00,Mon
39593,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,12:44:00,2019-01-07,12:43:00,Mon
39759,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,23.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,07:40:00,2019-01-07,08:03:00,Mon
40220,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,21:00:00,2019-01-07,20:59:00,Mon
40438,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,17:10:00,2019-01-07,17:09:00,Mon
40450,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,30.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,08:59:00,2019-01-07,09:29:00,Mon
40684,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,8.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,10:56:00,2019-01-07,11:04:00,Mon
40849,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,23:16:00,2019-01-07,23:15:00,Mon
43440,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,06:46:00,2019-01-07,06:52:00,Mon
43975,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,13:42:00,2019-01-07,13:41:00,Mon
44022,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,06:04:00,2019-01-07,06:03:00,Mon
44391,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,19:03:00,2019-01-07,18:59:00,Mon
44613,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,15:48:00,2019-01-07,15:47:00,Mon
44677,6280,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,00:04:00,2019-01-08,00:07:00,Tue
44742,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,22:05:00,2019-01-07,22:06:00,Mon
44958,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,17.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,09:50:00,2019-01-07,10:07:00,Mon
45322,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,31.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,08:20:00,2019-01-07,08:51:00,Mon
45425,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-07,11:52:00,2019-01-07,11:51:00,Mon
47986,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,15:48:00,2019-01-08,15:47:00,Tue
48095,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,22:05:00,2019-01-08,22:04:00,Tue
48289,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,09:50:00,2019-01-08,09:55:00,Tue
48691,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,08:20:00,2019-01-08,08:24:00,Tue
48748,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,11:52:00,2019-01-08,11:51:00,Tue
48792,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,06:46:00,2019-01-08,06:50:00,Tue
49317,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,13:42:00,2019-01-08,13:46:00,Tue
49368,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,06:04:00,2019-01-08,06:03:00,Tue
49822,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,19:03:00,2019-01-08,18:59:00,Tue
52604,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,21:00:00,2019-01-08,20:59:00,Tue
52639,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,17:10:00,2019-01-08,17:09:00,Tue
52756,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,08:59:00,2019-01-08,09:05:00,Tue
52955,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,10:56:00,2019-01-08,10:56:00,Tue
53092,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,39.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,23:16:00,2019-01-08,23:55:00,Tue
53509,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,05:32:00,2019-01-08,05:31:00,Tue
53554,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,14:49:00,2019-01-08,14:49:00,Tue
53948,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,17:57:00,2019-01-08,17:57:00,Tue
53983,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,20:16:00,2019-01-08,20:19:00,Tue
54222,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,12:44:00,2019-01-08,12:43:00,Tue
54383,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-08,07:40:00,2019-01-08,07:43:00,Tue
55705,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,11:52:00,2019-01-09,11:51:00,Wed
55812,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,08:20:00,2019-01-09,08:24:00,Wed
56142,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,09:50:00,2019-01-09,09:51:00,Wed
56378,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,22:05:00,2019-01-09,22:04:00,Wed
56408,6280,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,00:04:00,2019-01-10,00:03:00,Thu
56428,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,15:48:00,2019-01-09,15:47:00,Wed
58996,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,19:03:00,2019-01-09,19:00:00,Wed
59426,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,06:04:00,2019-01-09,06:03:00,Wed
59553,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,13:42:00,2019-01-09,13:43:00,Wed
60070,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,06:46:00,2019-01-09,06:45:00,Wed
60182,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,23:16:00,2019-01-09,23:15:00,Wed
60388,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,10:56:00,2019-01-09,11:02:00,Wed
60578,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,08:59:00,2019-01-09,09:04:00,Wed
60696,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,17:10:00,2019-01-09,17:09:00,Wed
60778,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,21:00:00,2019-01-09,20:59:00,Wed
63741,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,07:40:00,2019-01-09,07:39:00,Wed
63798,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,12:44:00,2019-01-09,12:43:00,Wed
64120,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,20:16:00,2019-01-09,20:15:00,Wed
64234,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,1.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,17:57:00,2019-01-09,17:58:00,Wed
64548,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,14:49:00,2019-01-09,14:48:00,Wed
64575,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-09,05:32:00,2019-01-09,05:31:00,Wed
65113,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,12:44:00,2019-01-10,12:43:00,Thu
65175,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,07:40:00,2019-01-10,07:39:00,Thu
65362,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,17:57:00,2019-01-10,17:56:00,Thu
65444,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,20:16:00,2019-01-10,20:15:00,Thu
65643,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,05:32:00,2019-01-10,05:31:00,Thu
65674,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,14:49:00,2019-01-10,14:48:00,Thu
68752,6278,11.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,83.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,23:16:00,2019-01-11,00:39:00,Thu
68863,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,08:59:00,2019-01-10,09:04:00,Thu
69039,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,10.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,10:56:00,2019-01-10,11:06:00,Thu
69330,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,21:00:00,2019-01-10,21:05:00,Thu
69399,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,17:10:00,2019-01-10,17:09:00,Thu
70094,6258,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,19:03:00,2019-01-10,19:00:00,Thu
70206,6234,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,13:42:00,2019-01-10,13:41:00,Thu
70298,6202,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,06:04:00,2019-01-10,06:03:00,Thu
70597,6204,12.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,06:46:00,2019-01-10,06:45:00,Thu
73032,6210,11.0,Watsessing Avenue,154.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,08:20:00,2019-01-10,08:26:00,Thu
73117,6226,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,11:52:00,2019-01-10,11:51:00,Thu
73583,6216,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,6.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,09:50:00,2019-01-10,09:56:00,Thu
73792,6242,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,15:48:00,2019-01-10,15:47:00,Thu
73826,6274,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-10,22:05:00,2019-01-10,22:05:00,Thu
75870,6238,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,14:49:00,2019-01-11,14:48:00,Fri
75911,6200,9.0,Newark Broad Street,106.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,05:32:00,2019-01-11,05:31:00,Fri
76085,6264,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,5.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,20:16:00,2019-01-11,20:21:00,Fri
76156,6252,11.0,Newark Broad Street,106.0,New York Penn Station,105.0,3.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,17:57:00,2019-01-11,18:00:00,Fri
76336,6206,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,4.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,07:40:00,2019-01-11,07:44:00,Fri
76502,6230,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,12:44:00,2019-01-11,12:46:00,Fri
76880,6248,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,17:10:00,2019-01-11,17:09:00,Fri
76958,6270,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,0.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,21:00:00,2019-01-11,20:59:00,Fri
77218,6222,13.0,Secaucus Upper Lvl,38187.0,New York Penn Station,105.0,2.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,10:56:00,2019-01-11,10:58:00,Fri
77437,6214,12.0,Newark Broad Street,106.0,New York Penn Station,105.0,7.0,estimated,Montclair-Boonton,NJ Transit,2019-01-11,08:59:00,2019-01-11,09:06:00,Fri
